,text,result,scores
660,RT @karimmmmmuu: บางคนบอกถามลูกก่อนลงรูปในโซเชียล ผิดนะ ลูกคุณ 5-9 ขวบ แต่การตัดสินใจเขายังไม่รอบคอบเพราะ “เขาไม่รู้ถึงผลที่จะตามมาจากการลง…,Neutral,100.0
661,"RT @psychedrgg: 👇ASSINA MEU PRIVACY👇

💥💥R$9 REAIS 💥💥

👇+450 MÍDIAS 👇 https://t.co/Phh2buVGAl",Neutral,100.0
662,"RT @ttheosx: Gozei gostoso no vídeo 🤤
Completo no site🇧🇷

https://t.co/mHkRoRVcrz
(Promoção rolando hoje no meu site,corre pra ver)

I come…",Negative,29.2
663,"@business Allowing Zuckerberg to fund Identity Theft and Pichai to stick his big nose into everyone’s privacy isn’t the best strategy for technology companies, governments, militaries.

Meta hasn’t disclosed extensive liabilities…

https://t.co/qHL2GJNNin",Positive,11.9
664,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
665,"RT @piinkmoony: mete nesse rabão? 😳

♡ completo na minha privacy hihi ♡ https://t.co/7KPEfSn5KF",Neutral,100.0
666,"k6 respect them, and it is not right to expose their privacy. #高跟 #少妇 #后入 #御姐 #女S #婊子 #jk制服 #女喘 https://t.co/rS78QCviZ7",Positive,19.3
667,RT @mylililove_: เรื่อง privacy เด็ก นี่เถียงกันจนตายจริง ๆ ก้อยุ่ที่พ่อแม่อ่ะ ถ้าถ่ายก้ควรถ่ายเวลาลูกน่ารักดูดีอ่ะ นี่ก้ไม่ชอบเห็นเวลาเด็ก…,Neutral,100.0
668,RT @mmmaow02: คนไทยมันไม่เจริญหรอก อ่านแค่เมนชั่นทวีตนี้ เมนชั่นต้นทวีตก็รู้แล้วว่าคนไทยมันนอกจากโง่แล้วก็ไม่พยายามเรียนรู้เหี้ยอะไร แค่ตัว…,Neutral,100.0
669,"RT @wayydaminn: I love my privacy, not everything is worth sharing.",Positive,44.7
670,"RT @jinnbooy: Veja muitos vídeos solo e transando meu no privacy quem tiver interesse chama direct ganha surpresa e promoção 
https://t.co/…",Negative,10.9
671,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
672,"RT @fvckkmiku: 🧡 ULTIMO DIA DO MEU PRIVACY POR R$12,90!!!!!🧡

🧡 ULTIMO DIA DO MEU PRIVACY POR R$12,90!!!!!🧡

🧡 ULTIMO DIA DO MEU PRIVACY PO…",Neutral,100.0
673,"RT @alinbizarre: Shake shake my milk shake 🥛💘

Assina meu privacy pra me ver melhor amor
🤍✨⤵️ https://t.co/AUkqlKz4LF",Positive,17.3
674,"@Nerokosplayer Eu tb 
https://t.co/wbztvu4JGY",Neutral,100.0
675,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
676,"@SteelDavara Kya mast so gya tha bed pe and giving privacy to Chachu Chachi

Neelu ke bachhe seekh kuch isse

Special thanks to the aaya for slacking off and taking 30+ minutes to find baby's toys 

#yrkkh",Positive,19.0
677,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
678,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
679,"RT @Doryannsw: Mo gostoso ficar entre dois caras gozei gostoso com esses dois putos 🔥  @o_omascarado 

🇧🇷 https://t.co/NK3lRudoTK
🌍 https:/…",Neutral,100.0
680,"Engga, itu privacy dia. Bahkan klo dia lg main hp aja aku ga ngintip layarnya wkwk https://t.co/jlIK5CgjH2",Neutral,100.0
681,RT @LittleBirbMame: @aungaung1124 ตอบให้ตรงคำถามก่อนค่ะว่าทำไมไม่เคารพสิทธิ์เด็ก Unicef ประกาศแล้วนะคะว่า Privacy เป็นสิทธิที่เด็กควรมี,Neutral,100.0
682,RT @cmclymer: Let me see if I understand this correctly: Alito is complaining that his right to privacy was violated by that leaked draft?,Negative,27.3
683,"Which was the part the Kimi thankfully turned the TV on at and not the part with Ochaco and Tenya’s mugshots.

“We are so happy be back with our daughter, and all we ask if for people to respect our privacy at this time as we heal together as a family.” Izuku had said.",Positive,17.5
684,who wouldn’t feel violated if some dude who looked like that started filming you and invading your privacy https://t.co/sgkelTLiNQ,Negative,14.8
685,"@ash_CandyGulf Yup EunHae like to go to Japan.. ELF there jaga their privacy.. fancams ke mmg susah gile nk dpt.. kalau encouter kat luar pon, months later baru OP cerita.. Now Garupi is expanding his career there.. wuhuu excited 🤩",Positive,11.7
686,RT @LittleBirbMame: @aungaung1124 ตอบให้ตรงคำถามก่อนค่ะว่าทำไมไม่เคารพสิทธิ์เด็ก Unicef ประกาศแล้วนะคะว่า Privacy เป็นสิทธิที่เด็กควรมี,Neutral,100.0
687,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
688,"RT @andediass: Assina lá pra ver melhor 👀

https://t.co/AFG7wDf07G https://t.co/YE13e9jm1A",Neutral,100.0
689,"Esposa brincando com amigo novo bora lá curti https://t.co/UHI4Bj4RBe

https://t.co/nJIcnxMOFZ https://t.co/xXpGPLXAKC",Neutral,100.0
690,"RT @DannielZagga: É sério que você não quer ver o privacy do @garigatorj ???😱😱😱

Eu já assinei faz hora!!!

👉🏼 https://t.co/LtWLQbYvR7

👉🏼…",Neutral,100.0
691,"@dinesh55409912 In the future, please ensure that you share your details via DM for the privacy of your Flipkart account by clicking the below link. ^TY (2/2) https://t.co/5DoqNukc8t",Positive,22.1
692,"RT @Chloewaifu: 😈Posso dançar assim de 4 para você?

🇧🇷 Assine meu privacy link nos comentários 💋 https://t.co/pxqp0EaMIi",Neutral,100.0
693,"RT @tempestadepv: ✨ atualizei o privacy ✨

Vídeo gostoso demais passando hidratante no meu corpinho com a bceta peludinha falando bastante…",Negative,12.1
694,Mom! You’re invading my privacy! https://t.co/sJeBmfKQEh,Neutral,100.0
695,"RT @AkemiHarummi: Já viram esse conteúdo!? 
Ainda n !? 
Corre na Privacy, vai conferir que delícia de vídeo🤤🥵",Neutral,100.0
696,"@TheChief657 @RadioFreeTom His leaks had nothing to do with war crimes (the claim was privacy), and his arrival in Russia (after China) was deliberate.",Negative,14.5
697,"RT @pills4hell: Vᴇᴍ ɢᴏᴢᴀʀ ᴘʀᴀ ᴍɪᴍ 💫🤤
• PRIVACY apenas R$15,90 💰•

⨯ . ⁺ ✧ ⊹ ꙳ ⁺ ‧ ⨯. ⁺ ✧ ⊹ . * ꙳ ✧ ⊹
 ͟͟͞͞➳  VAGAS LIMITADAS   ͟͟͞͞➳

💗⇣ li…",Neutral,100.0
698,"@NobleGuardianIE @scary_biscuits You are the king of your castle, &amp; a person in his/her home observes the greatest expectation of privacy afforded under the law. Similarly, that person also is given their greatest latitude to defend their castle. That’s basic and fundamental to our freedoms. Justice failed here",Positive,23.6
699,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
700,"RT @Iamluannax: Atualizei o privacy amores ! 🥵🥵🥵
Vídeos e fotos novas! 🤤 https://t.co/xqf6WhpA5y",Neutral,100.0
701,"RT @samuelhodecker: Olha oque sei fazer com o pau do @MatheuzHenk 

https://t.co/DqJhtY8Tt5

https://t.co/rKQ9dSDd7k https://t.co/pAGpYyS9uc",Neutral,100.0
702,"@DustinMckee17 Hi Dustin, we appreciate your patience! We're currently unable to reply due to your privacy settings. Please adjust your settings or follow us, and let us know once you’ve done this, so we can respond. Thank you, we look forward to assisting you further! *AL",Positive,15.8
703,"RT @AnnaBrennet: Quartou amores 🌼
• Privacy atualizado com novo Pack Scat +10 min 🥵 novos assinantes ganham 15 min de chamada 🎥
• 3 Packs R…",Neutral,100.0
704,"RT @ch4padissim0s: 🎃 HALLOWEEN 🎃

🎃 Todos nossos packs do catálogo por apenas R$ 90 💸
São 50 fotos + 50min de vídeos 🎥

🦇 Ou cada pack por…",Neutral,100.0
705,RT @bblivery: ดาราไทยส่วนใหญ่มันเคยสนใจ privacy เด็กซะที่ไหนอะ ยกเคสปุ้มปุ้ยปกป้องสิทธิลูกแทบตาย คนไทยรุมด่า พอเป็นบีมเปิดหน้าลูกให้ดูตั้งแ…,Neutral,100.0
706,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
707,"RT @ch4padissim0s: 🎃 HALLOWEEN 🎃

🎃 Todos nossos packs do catálogo por apenas R$ 90 💸
São 50 fotos + 50min de vídeos 🎥

🦇 Ou cada pack por…",Neutral,100.0
708,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
709,"@cmclymer Wait until he hears what the Supreme Court wants to do to a woman’s right to privacy. Ohhhh, hold on… https://t.co/WhTUndzMiI",Positive,15.3
710,"RT @ZannasTayTweets: Five times Taylor asked for privacy, space, and time on Midnights. A thread. 🧵 https://t.co/bRcJFnhbmm",Neutral,100.0
711,"RT @FreeNazanin: Due to privacy considerations?
Not much privacy involved in being a hostage.
Just a lot of pain.
#FreeMorad #FreeThemAll",Negative,15.5
712,"@Linny2730 @Muskogeee @jhowellchrist @Angry_Staffer And the rights of men in the process.

I'm so over this constant distraction that you people try. It's so obvious.

""What about vaccination mandates and getting arrested going to restaurants!?"" in response to the right to privacy.",Negative,13.0
713,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
714,"RT @HeatherThomasAF: Psst!
EVERYONE'S Medical Privacy is on the ballot.",Neutral,100.0
715,RT @RepValDemings: I’ll always fight to protect our personal privacy and freedoms including our right to safe and effective family planning…,Positive,36.7
716,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
717,"Tá rolando conteúdos novos no meu privacy . Corre e assista eu mamando gostoso.

https://t.co/Y22o2ev2Mc https://t.co/eEiHVrCSpE",Negative,14.5
718,RT @gst24cm: Cliente queria comprar camisinha cheia de porra 😏 então eu caprichei pra ele haha 🥵🍆💦 muita porra pro meu putinho… 🔞 mais cont…,Positive,12.0
719,"RT @wayydaminn: I love my privacy, not everything is worth sharing.",Positive,44.7
720,"RT @Novinhodesousa: Eai oque vai querer ? 🤤🥵🍆🍑
Completo lá : https://t.co/LQHrUy7y7b 🤏🏽🥵 https://t.co/jLVF1ZzACT",Neutral,100.0
721,"RT @Doryannsw: I called the young ones to have sex and fucked them both 💦

50%Off today only 🔥

🇧🇷 https://t.co/NK3lRtVfFC
🌍 https://t.co/i…",Negative,19.6
722,"RT @ch4padissim0s: 🎃 HALLOWEEN 🎃

🎃 Todos nossos packs do catálogo por apenas R$ 90 💸
São 50 fotos + 50min de vídeos 🎥

🦇 Ou cada pack por…",Neutral,100.0
723,"RT @maaypack: Quer tomar banho comigo? 💦

Disponível na DM:
•Fotos, vídeos e áudios 
•Avaliações
•Plaquinhas
•Fetiches (Scat , eproctofilia…",Neutral,100.0
724,@paji_hooni Gapapa kaminci selama itu ga ganggu privacy mereka kk dan yg diluar waiji yg nungguin bkn ssg kok..kita yg nunggu preview kalian tuh bener makasih bgt loh kalian sering rela2 buang2 waktu demi kasih preview ayang2🤧,Positive,6.5
725,"@bloomingcurious I think you were right in trying to offer her privacy, but I understand your desire to intercede and attempt to ease whatever she was dealing with.",Positive,22.1
726,"@GGUKFILMXS They don't know the word privacy and respect, they are disgusting, fck",Negative,19.4
727,@bloomingcurious Privacy.,Neutral,100.0
728,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
729,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
730,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
731,"RT @maaypack: Quer tomar banho comigo? 💦

Disponível na DM:
•Fotos, vídeos e áudios 
•Avaliações
•Plaquinhas
•Fetiches (Scat , eproctofilia…",Neutral,100.0
732,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
733,"RT @Adilson_santos9: Vcs engole toda ?🤤😋

@Neguinhteusonho 

Pack e chamada de vídeo na promoção🎥🔥😈

https://t.co/lEPZShxBs9

Privacy👉🏾 htt…",Neutral,100.0
734,"RT @tempestadepv: ✨ atualizei o privacy ✨

Vídeo gostoso demais passando hidratante no meu corpinho com a bceta peludinha falando bastante…",Negative,12.1
735,"RT @Doryannsw: we were horny and went to fuck at dawn 😈

50%Off last day 🔥

🇧🇷 https://t.co/NK3lRtVfFC
🌍 https://t.co/Mi2FrAZjGR https://t.…",Negative,17.1
736,"RT @talita288160182: Meu amor sentando no pau do amante fixo quer ver os vídeos desse encontro acesse o link
https://t.co/imMarv8mys https:…",Positive,16.5
737,"RT @RepMTG: Years from now people are going to say in disgust, there was a time in America where legislators fought to slaughter full-term…",Negative,22.8
738,"RT @dd24cmderola: Vem conferir essa mamada que a @Lhellen10 deu em mim e nos nossos fãs. 

Vc pode ser o próximo. 

Completo em nossas plat…",Neutral,100.0
739,RT @_tizzight: I'm so big on privacy I don't find interest in social media being in tuned to anything in my personal life I don't see how p…,Negative,9.0
740,"RT @Escorpiao1998: I woke up like this today, come and suckle me I want to give milk 🥵

More content and videos ⬇️

Onlyfans $5,99🔥

https:…",Positive,15.3
741,"RT @EsposaIndecente: Quer gozar pra mim, amor? 🥵🍆💦 vem ver o vídeo completo!👇🏼

🍒https://t.co/z61BtuiISh

🍒https://t.co/mxpnqvR142 https://…",Positive,23.5
742,"RT @HeatherThomasAF: Psst!
EVERYONE'S Medical Privacy is on the ballot.",Neutral,100.0
743,"RT @bojourneys2237: ดราม่านี้วนมาอีกแล้ว หัวข้อวิจัยเล่มจบ
ป.โท ของเราเอง หลังจากรันสถิติ
ผล SPSSออกมาชัดเจน 
ตามในรีพลายทวีตนี้เลย
คือคนไท…",Neutral,100.0
744,"RT @Escorpiao1998: I got a hard-on in the bathroom on the bus, do you want to see what I did?

More content and videos ⬇️

Onlyfans $5,99🔥…",Positive,5.3
745,"RT @EsposaIndecente: Me diz o que você tem vontade de fazer comigo... 😏🔥😈🍆👇🏼👇🏼👇🏼
https://t.co/z61BtuiISh

https://t.co/mxpnqvR142 https://t…",Neutral,100.0
746,"RT @yasmiiiin27: Escapou. 😮‍💨 

Mídias assim, no meu VIP, Onlyfans e Privacy. 

Vem me ver toda putinha, vem. 😈👍🏻 https://t.co/ClD9dDFuNu",Positive,17.4
747,"RT @Stter_la: 🌸E esse bumbum?🍑 Merece seu rt né?🌸

🌸Meu privacy está na promoção por apenas $39,99 corre para aproveitar, termina dia 10!🌸…",Neutral,100.0
748,"RT @mikepompeo: As the former CIA Director and Secretary of State, I can tell you this: Tik Tok is a Trojan horse for the Chinese Communist…",Neutral,100.0
749,"RT @Doryannsw: Mo gostoso ficar entre dois caras gozei gostoso com esses dois putos 🔥  @o_omascarado 

🇧🇷 https://t.co/NK3lRudoTK
🌍 https:/…",Neutral,100.0
750,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
751,"RT @Escorpiao1998: Suck or sit love? I'm full of milk 

More content and videos ⬇️

Onlyfans $5,99🔥

https://t.co/sPzE95tvhs

Privacy R$30,…",Positive,16.7
752,"RT @YOUR2002BABE: 🍷 GRUPO DE ROUNDS MISTOS 🍷

🦇 sem min. de seguidores;
👸🏻 modelos verificades (não aceitamos privacy);
⛓ 4 participações s…",Neutral,100.0
753,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
754,RT @bblivery: ดาราไทยส่วนใหญ่มันเคยสนใจ privacy เด็กซะที่ไหนอะ ยกเคสปุ้มปุ้ยปกป้องสิทธิลูกแทบตาย คนไทยรุมด่า พอเป็นบีมเปิดหน้าลูกให้ดูตั้งแ…,Neutral,100.0
755,"RT @yantatuado: Esse puto gemeu gostoso levando pica de quatro 🥵😈

Para mais conteúdos exclusivos e completos 👊🏽🔞

Privacy https://t.co/iW3…",Neutral,100.0
756,"RT @ch4padissim0s: 🎃 HALLOWEEN 🎃

🎃 Todos nossos packs do catálogo por apenas R$ 90 💸
São 50 fotos + 50min de vídeos 🎥

🦇 Ou cada pack por…",Neutral,100.0
757,"RT @angel_packsss: gostou do que viu aqui amor? 🙈

tem completo lá no meu privacy, link abaixo ⬇️🔗 https://t.co/8HtZvkjR1g",Positive,18.0
758,"RT @lilithyourgirl: Venha gozar comigo!
- Packs;
- Avaliação;
- Chamadas;
- Sexting; 
- Webnamoro;
- Fetiche; 
- Personalizados;
-Privacy c…",Neutral,100.0
759,"RT @AnnaBrennet: Quartou amores 🌼
• Privacy atualizado com novo Pack Scat +10 min 🥵 novos assinantes ganham 15 min de chamada 🎥
• 3 Packs R…",Neutral,100.0
760,RT @glennkirschner2: Poor Justice Alito. He’s  bellyaching about how hard it was on HIM when his draft opinion revoking women’s constitutio…,Neutral,69.5
761,"RT @phudsonink: Medibank Not So Much

My cartoon for today

#auspol #Medibank #medibankhack #privacy https://t.co/1TogJtS7RX",Neutral,100.0
762,"RT @DenbrotS: @JoyceWhiteVance The Dominionist rejected The Constitution for feelings of grandeur. Four others joined with Alito.
It’s his…",Neutral,71.7
763,"RT @EsposaIndecente: Imagina eles assim na sua cara? 😈🔥

Onlyfans e Privacy em promoção essa semana! Vem aproveitar! 🍆💦 👇🏼👇🏼👇🏼

https://t.c…",Neutral,100.0
764,"RT @AnnaBrennet: Quartou amores 🌼
• Privacy atualizado com novo Pack Scat +10 min 🥵 novos assinantes ganham 15 min de chamada 🎥
• 3 Packs R…",Neutral,100.0
765,"RT @EsposaIndecente: Tô com vontade de ser mamada, vem mamar? 🍼🍼 🥵

🍒 Onlyfans: https://t.co/z61BtuAkgR

🍒 Privacy: https://t.co/mxpnqw8CsC…",Neutral,100.0
766,RT @LittleBirbMame: @aungaung1124 ตอบให้ตรงคำถามก่อนค่ะว่าทำไมไม่เคารพสิทธิ์เด็ก Unicef ประกาศแล้วนะคะว่า Privacy เป็นสิทธิที่เด็กควรมี,Neutral,100.0
767,RT @babyxpal: ผู้ปกครองไทยไม่ค่อยเข้าใจ privacy ของลูกจนบางทีก้าวข้ามเส้นลูกตัวเองไป แต่ก็อยากให้ตัวเองเป็นcomfort zone ของลูก,Neutral,100.0
768,"RT @angel_packsss: 🎉PROMOÇÕES QUE ESTÃO ROLANDO🎉:

pack masturbacão: 10 reais 

PRIVACY (+95 midias): 20 reais

avaliação de texto: 15 reai…",Neutral,100.0
769,"@spicypiscespdx noone wants to kill trans people, we just want them to leave us alone. females are the most vulnerable sex class and we require safety and privacy when we are in certain situations. a man having a so called 'female brain' -whatever that is, does not lessen the risk to women",Negative,16.8
770,"@SenDuckworth Senator @SenDuckworth , Roe is (was?) the basis of HIPAA privacy protections. That act can also now be challenged. 

We MUST codify Roe.
#RoeRoeRoeYourVote #VoteBlueToProtectYourRights #VoteBlueToProtectWomen #VoteBlueToProtectSeniors",Negative,5.1
771,"RT @honeymoonluve: Pack novo na área, vem gozar com essa Hinata safadinha 

Quase 20 mídias desse pack free lá no Privacy https://t.co/Z6Xw…",Positive,12.9
772,"RT @psychedrgg: 👇ASSINA MEU PRIVACY👇

💥💥R$9 REAIS 💥💥

👇+450 MÍDIAS 👇 https://t.co/Phh2buVGAl",Neutral,100.0
773,RT @bblivery: ดาราไทยส่วนใหญ่มันเคยสนใจ privacy เด็กซะที่ไหนอะ ยกเคสปุ้มปุ้ยปกป้องสิทธิลูกแทบตาย คนไทยรุมด่า พอเป็นบีมเปิดหน้าลูกให้ดูตั้งแ…,Neutral,100.0
774,"RT @Chloewaifu: 😈Posso dançar assim de 4 para você?

🇧🇷 Assine meu privacy link nos comentários 💋 https://t.co/pxqp0EaMIi",Neutral,100.0
775,RT @CharlesPPierce: @JoeNBC Oz effectively communicated that he wants the local Parks and Rec commission to decide whether or not a woman h…,Positive,12.1
776,"RT @lilithyourgirl: Venha gozar comigo!
- Packs;
- Avaliação;
- Chamadas;
- Sexting; 
- Webnamoro;
- Fetiche; 
- Personalizados;
-Privacy c…",Neutral,100.0
777,"RT @toastmylove: The way to support is being willing to embrace whatever he wants to tell, stressing is inappropriate and I can’t care less…",Positive,27.6
778,RT @LittleBirbMame: คนที่สนับสนุนให้ทำแบบนี้คืออะไรอ่ะ เป็นการละเมิด Privacy ของมนุษย์คนนึง เอาชีวิตเค้ามาโชว์ให้ทุกคนดูแบบไม่ได้ขอ Consent…,Neutral,100.0
779,"RT @aemieruls_: my phone is my own privacy. tak kisah la kawan baik ke kawan biasa ke, jangan sesuka hati buka &amp; main phone aku without my…",Neutral,100.0
780,"GhostSurf's Privacy Control Center allows you to see and block every piece of data that your computer emits over the Internet, 

全球华人约炮平台入会点头像伽薇联系 https://t.co/NuZn2dyxRh",Negative,11.6
781,RT @jungkookreport_: FYI the videos these accounts re-shared were not a violation of Jungkook’s privacy. He was out in public walking in a…,Positive,20.5
782,"RT @honeymoonluve: 🇧🇷 Gosta da visão?
set desse dia com muita buceta e cuzinho lá no Privacy

🇺🇸 Do you like this view?
set of this day wit…",Positive,9.5
783,RT @LittleBirbMame: คนที่สนับสนุนให้ทำแบบนี้คืออะไรอ่ะ เป็นการละเมิด Privacy ของมนุษย์คนนึง เอาชีวิตเค้ามาโชว์ให้ทุกคนดูแบบไม่ได้ขอ Consent…,Neutral,100.0
784,@glennkirschner2 That Justice Alito thinks that he can strip away the right to limited privacy &amp; bodily autonomy of half the population &amp; that things will go “back to normal” is peak old mediocre white man syndrome,Positive,8.4
785,"RT @Carlahenrique21: O que estão esperando? Vem assinar!🇧🇷
https://t.co/moY8e5N2i6…

@asmaisgatas10
@h0memadmirador
@heterolibe
@Morpheu998…",Neutral,100.0
786,"@Meesho_Official Number 1 fraud online shopping app..

Please Never purchase from meesho ..

They exposed your privacy and never refund money and item to 100% different and worst bkwas aur ghatiya .....

Inshort tatti service 😡😡😡😡",Negative,21.5
787,"RT @angel_packsss: gostou do que viu aqui amor? 🙈

tem completo lá no meu privacy, link abaixo ⬇️🔗 https://t.co/8HtZvkjR1g",Positive,18.0
788,this is literally what stalking and invading someone's privacy looks like.... https://t.co/RFoWVCrqgi,Neutral,100.0
789,RT @YvonneGraceAnde: Just unlocked my account so people can follow. My account will be locked later this evening. Thank You New Followers!…,Positive,11.7
790,"RT @lilithyourgirl: Venha gozar comigo!
- Packs;
- Avaliação;
- Chamadas;
- Sexting; 
- Webnamoro;
- Fetiche; 
- Personalizados;
-Privacy c…",Neutral,100.0
791,"RT @javerias: I lost friend, husband and my favourite journalist @arsched today, as per police he was shot in Kenya.
Respect our privacy an…",Positive,22.0
792,RT @LittleBirbMame: คนที่สนับสนุนให้ทำแบบนี้คืออะไรอ่ะ เป็นการละเมิด Privacy ของมนุษย์คนนึง เอาชีวิตเค้ามาโชว์ให้ทุกคนดูแบบไม่ได้ขอ Consent…,Neutral,100.0
793,RT @IEthics: #ethics #internet #privacy #tech,Neutral,100.0
794,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
795,"RT @angel_packsss: 🎉PROMOÇÕES QUE ESTÃO ROLANDO🎉:

pack masturbacão: 10 reais 

PRIVACY (+95 midias): 20 reais

avaliação de texto: 15 reai…",Neutral,100.0
796,"RT @angel_packsss: 🎉PROMOÇÕES QUE ESTÃO ROLANDO🎉:

pack masturbacão: 10 reais 

PRIVACY (+95 midias): 20 reais

avaliação de texto: 15 reai…",Neutral,100.0
797,"RT @sapph7c: Hawaii is an island with even smaller population than Qatar but when taehyung went there, nobody leaked pictures of him. he we…",Negative,11.4
798,"RT @Wealth_Pill: 13. Don’t tell people more than they need to know, respect your privacy.",Positive,18.1
799,@fesshole Why some people can't keep their  privacy private!? ( Saying my husband stinks! Glad to hear his yours!!!)🙏☺️,Positive,18.8
800,"RT @AnnaBrennet: Quartou amores 🌼
• Privacy atualizado com novo Pack Scat +10 min 🥵 novos assinantes ganham 15 min de chamada 🎥
• 3 Packs R…",Neutral,100.0
801,RT @babyxpal: ผู้ปกครองไทยไม่ค่อยเข้าใจ privacy ของลูกจนบางทีก้าวข้ามเส้นลูกตัวเองไป แต่ก็อยากให้ตัวเองเป็นcomfort zone ของลูก,Neutral,100.0
802,RT @LittleBirbMame: @yamyummy ประทับใจความดักดานมาก Unicef UN บอกว่าพ่อแม่มีหน้าที่ที่จะปกป้อง Privacy ของลูก ส่วนดาราไทยละเมิด Privacy ลูก…,Neutral,100.0
803,RT @Novingaucho22cm: Novinho me mamando no carro https://t.co/tHItgWmlE5 🔥😏 https://t.co/q18871zeCC,Negative,19.6
804,"💙 ONLYFANS 6$ • NO PPV 
https://t.co/widq6qv1X9 

🧡 PRIVACY 39 R$ 
https://t.co/Ouh1rh4Xwb https://t.co/zgATvZY2br",Negative,24.6
805,"RT @femboy006: Boa noite BB, conteúdos completos lá no privacy, com desconto até o fim de semana😘😘
https://t.co/vxNkIKcmJy https://t.co/vjF…",Negative,11.5
806,@myaccessbank I trusted your bank but you failed me and I am sure you have failed many Nigerians with this act of your bunch of unprofessional staffs who infringe on people's privacy. I have called you out now. Kindly do the needful,Negative,24.0
807,"The gray smart film use for office, the privacy effect is great.
#privacy #film https://t.co/r4RRyypx26 https://t.co/WQrJcQgd4F https://t.co/Gx5QzXGXmP",Positive,31.2
808,Amazon’s Recent Acquisitions Highlight the Value of Consumer Data (and the Evolving Privacy Issues) https://t.co/5eunbWHAhQ | by @PrivacyLawBlog,Positive,24.2
809,"By one of us, I meant either me or Marcy . . . in this case, it's me. 

But then again, my curiosity is at a peak's end already . . . I don't wanna invade her privacy, especially her own secrets. https://t.co/tJrIKb2Afl",Neutral,100.0
810,RT @bamignoredme: Omg so a korean fan saw Jinyoung at a cafe? And he was looking hot as always but she didn't want to invade his privacy &amp;…,Positive,6.6
811,"RT @EriCheri3: Which was the part the Kimi thankfully turned the TV on at and not the part with Ochaco and Tenya’s mugshots.

“We are so ha…",Positive,9.7
812,"RT @RadioFreeTom: I can't believe I have finally thrown my old chair away. 
Lynn and I had a moment of silence for it. In this difficult ti…",Negative,11.6
813,"RT @HeatherThomasAF: Psst!
EVERYONE'S Medical Privacy is on the ballot.",Neutral,100.0
814,"RT @Chloewaifu: 😈Posso dançar assim de 4 para você?

🇧🇷 Assine meu privacy link nos comentários 💋 https://t.co/pxqp0EaMIi",Neutral,100.0
815,"RT @wayydaminn: I love my privacy, not everything is worth sharing.",Positive,44.7
